,Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
189947,OA,Oceania,NZL,New Zealand,1968,All,Age_all,[All],24464.0,100.0,888.07508033,887.59886801
190008,OA,Oceania,NZL,New Zealand,1969,All,Age_all,[All],24161.0,100.0,870.40338688,869.06945793
190056,OA,Oceania,NZL,New Zealand,1970,All,Age_all,[All],24840.0,100.0,882.90383871,880.97602497
190137,OA,Oceania,NZL,New Zealand,1971,All,Age_all,[All],24309.0,100.0,846.79582162,848.65940511
190197,OA,Oceania,NZL,New Zealand,1972,All,Age_all,[All],24793.0,100.0,836.3445596,837.34675268
190298,OA,Oceania,NZL,New Zealand,1973,All,Age_all,[All],25290.0,100.0,850.94326605,849.02809951
190331,OA,Oceania,NZL,New Zealand,1974,All,Age_all,[All],25254.0,100.0,835.20270467,829.6048093
190386,OA,Oceania,NZL,New Zealand,1975,All,Age_all,[All],25115.0,100.0,820.52133825,813.65212039
190434,OA,Oceania,NZL,New Zealand,1976,All,Age_all,[All],25450.0,100.0,814.33597896,811.0002868
190512,OA,Oceania,NZL,New Zealand,1977,All,Age_all,[All],25966.0,100.0,833.62437397,836.12944775
190595,OA,Oceania,NZL,New Zealand,1978,All,Age_all,[All],24678.0,100.0,761.82775798,788.58567137
190638,OA,Oceania,NZL,New Zealand,1979,All,Age_all,[All],25373.0,100.0,767.64996464,812.09192165
190703,OA,Oceania,NZL,New Zealand,1980,All,Age_all,[All],26688.0,100.0,794.35650689,852.2977677
190764,OA,Oceania,NZL,New Zealand,1981,All,Age_all,[All],25147.0,100.0,725.69722607,796.49689598
190829,OA,Oceania,NZL,New Zealand,1982,All,Age_all,[All],25547.0,100.0,720.7979906,802.63281913
190892,OA,Oceania,NZL,New Zealand,1983,All,Age_all,[All],26007.0,100.0,716.88147576,806.29359789
190955,OA,Oceania,NZL,New Zealand,1984,All,Age_all,[All],25383.0,100.0,684.9028461,779.02587239
191016,OA,Oceania,NZL,New Zealand,1985,All,Age_all,[All],27484.0,100.0,724.75311674,838.23350006
191079,OA,Oceania,NZL,New Zealand,1986,All,Age_all,[All],27052.0,100.0,696.51269029,825.51113824
191142,OA,Oceania,NZL,New Zealand,1987,All,Age_all,[All],27430.0,100.0,691.83292374,830.30633249
191205,OA,Oceania,NZL,New Zealand,1988,All,Age_all,[All],27407.0,100.0,678.7256474,826.25866747
191268,OA,Oceania,NZL,New Zealand,1989,All,Age_all,[All],27044.0,100.0,656.9629717,812.08335836
191332,OA,Oceania,NZL,New Zealand,1990,All,Age_all,[All],26524.0,100.0,629.22806345,788.81784387
191397,OA,Oceania,NZL,New Zealand,1991,All,Age_all,[All],26490.0,100.0,600.32572181,759.1345465
191459,OA,Oceania,NZL,New Zealand,1992,All,Age_all,[All],27252.0,100.0,601.72146844,773.25993814
191520,OA,Oceania,NZL,New Zealand,1993,All,Age_all,[All],27211.0,100.0,587.09334838,763.77466528
191584,OA,Oceania,NZL,New Zealand,1994,All,Age_all,[All],27095.0,100.0,569.34787567,750.99088112
191686,OA,Oceania,NZL,New Zealand,1995,All,Age_all,[All],27956.0,100.0,574.75850938,763.95037438
191709,OA,Oceania,NZL,New Zealand,1996,All,Age_all,[All],28379.0,100.0,569.28973895,763.759184
191772,OA,Oceania,NZL,New Zealand,1997,All,Age_all,[All],27611.0,100.0,542.21820084,733.88618664
191835,OA,Oceania,NZL,New Zealand,1998,All,Age_all,[All],26457.0,100.0,507.97582038,697.55853196
191898,OA,Oceania,NZL,New Zealand,1999,All,Age_all,[All],28224.0,100.0,522.48313204,735.93908894
191962,OA,Oceania,NZL,New Zealand,2000,All,Age_all,[All],26718.0,100.0,484.3569772,692.66964807
192024,OA,Oceania,NZL,New Zealand,2001,All,Age_all,[All],28128.0,100.0,492.20066781,724.87372436
192087,OA,Oceania,NZL,New Zealand,2002,All,Age_all,[All],28359.0,100.0,483.51953535,719.99086016
192153,OA,Oceania,NZL,New Zealand,2003,All,Age_all,[All],28061.0,100.0,466.93228378,700.00249457
192216,OA,Oceania,NZL,New Zealand,2004,All,Age_all,[All],28645.0,100.0,464.05615277,700.85854866
192279,OA,Oceania,NZL,New Zealand,2005,All,Age_all,[All],27141.0,100.0,429.87895567,656.51849988
192342,OA,Oceania,NZL,New Zealand,2006,All,Age_all,[All],28389.0,100.0,433.8971165,678.43230971
192405,OA,Oceania,NZL,New Zealand,2007,All,Age_all,[All],28601.0,100.0,426.09807933,676.44241571
192465,OA,Oceania,NZL,New Zealand,2008,All,Age_all,[All],29312.0,100.0,421.41715409,686.70332271
192528,OA,Oceania,NZL,New Zealand,2009,All,Age_all,[All],29204.0,100.0,411.22998879,676.72814317
192591,OA,Oceania,NZL,New Zealand,2010,All,Age_all,[All],28649.0,100.0,390.92985688,655.97981389
192654,OA,Oceania,NZL,New Zealand,2011,All,Age_all,[All],30290.0,100.0,399.92037904,687.6276958
192719,OA,Oceania,NZL,New Zealand,2012,All,Age_all,[All],30277.0,100.0,386.78012297,683.0990682
192780,OA,Oceania,NZL,New Zealand,2013,All,Age_all,[All],29636.0,100.0,377.05607578,667.22200959
192843,OA,Oceania,NZL,New Zealand,2014,All,Age_all,[All],31164.0,100.0,378.24637828,682.2948173
192909,OA,Oceania,NZL,New Zealand,2015,All,Age_all,[All],31796.0,100.0,379.64618927,691.82951002
192972,OA,Oceania,NZL,New Zealand,2016,All,Age_all,[All],31398.0,100.0,364.21827279,669.08033951
193032,CSA,Central and South America,NIC,Nicaragua,2005,All,Age_all,[All],16757.0,100.0,486.73771825,308.10728319
193097,CSA,Central and South America,NIC,Nicaragua,2006,All,Age_all,[All],15716.0,100.0,444.10743135,285.03220033
193220,CSA,Central and South America,NIC,Nicaragua,2007,All,Age_all,[All],17312.0,100.0,475.65683317,309.69283844
193284,CSA,Central and South America,NIC,Nicaragua,2008,All,Age_all,[All],18254.0,100.0,487.08708681,322.08591122
193368,CSA,Central and South America,NIC,Nicaragua,2009,All,Age_all,[All],18179.0,100.0,472.57144135,316.40271056
193452,CSA,Central and South America,NIC,Nicaragua,2010,All,Age_all,[All],19147.0,100.0,489.84596651,328.75663304
193517,CSA,Central and South America,NIC,Nicaragua,2011,All,Age_all,[All],19523.0,100.0,479.3988901,330.72795216
193616,CSA,Central and South America,NIC,Nicaragua,2012,All,Age_all,[All],20300.0,100.0,480.63639255,339.3215508
193704,CSA,Central and South America,NIC,Nicaragua,2013,All,Age_all,[All],21381.0,100.0,493.22063644,352.67879013
193788,CSA,Central and South America,NIC,Nicaragua,2014,All,Age_all,[All],22449.0,100.0,506.7647243,365.45634181
193872,CSA,Central and South America,NIC,Nicaragua,2015,All,Age_all,[All],22359.0,100.0,491.58897199,359.28230311
193956,CSA,Central and South America,NIC,Nicaragua,2016,All,Age_all,[All],23738.0,100.0,504.8038189,376.55612158
194040,CSA,Central and South America,NIC,Nicaragua,2017,All,Age_all,[All],23826.0,100.0,493.28826215,373.16483436
194124,CSA,Central and South America,NIC,Nicaragua,2018,All,Age_all,[All],23535.0,100.0,471.55433418,364.00891439
194208,CSA,Central and South America,NIC,Nicaragua,2019,All,Age_all,[All],24317.0,100.0,477.03054262,371.5070288
194292,EU,Europe,MKD,North Macedonia,1991,All,Age_all,[All],14789.0,100.0,801.66358351,772.02965128
194355,EU,Europe,MKD,North Macedonia,1992,All,Age_all,[All],16022.0,100.0,861.83831303,832.35492753
194418,EU,Europe,MKD,North Macedonia,1993,All,Age_all,[All],15591.0,100.0,825.58809687,806.69529674
194481,EU,Europe,MKD,North Macedonia,1994,All,Age_all,[All],15771.0,100.0,817.45925806,810.43165468
194544,EU,Europe,MKD,North Macedonia,1995,All,Age_all,[All],16338.0,100.0,824.798597,831.02746694
194607,EU,Europe,MKD,North Macedonia,1996,All,Age_all,[All],16062.0,100.0,795.58781274,809.94402703
194670,EU,Europe,MKD,North Macedonia,1997,All,Age_all,[All],16596.0,100.0,809.66942003,831.08818669
194733,EU,Europe,MKD,North Macedonia,1998,All,Age_all,[All],16870.0,100.0,841.52514258,840.30683403
194796,EU,Europe,MKD,North Macedonia,1999,All,Age_all,[All],16789.0,100.0,815.84506273,832.29228634
194862,EU,Europe,MKD,North Macedonia,2000,All,Age_all,[All],17253.0,100.0,813.88422868,851.41136992
194922,EU,Europe,MKD,North Macedonia,2001,All,Age_all,[All],16919.0,100.0,775.75959961,831.44870317
194985,EU,Europe,MKD,North Macedonia,2002,All,Age_all,[All],17960.0,100.0,825.90438932,889.03981225
195057,EU,Europe,MKD,North Macedonia,2003,All,Age_all,[All],18006.0,100.0,814.87905849,888.40733521
195114,EU,Europe,MKD,North Macedonia,2004,All,Age_all,[All],17948.0,100.0,791.45104626,883.03131445
195174,EU,Europe,MKD,North Macedonia,2005,All,Age_all,[All],18406.0,100.0,787.62413093,903.648026
195237,EU,Europe,MKD,North Macedonia,2006,All,Age_all,[All],18630.0,100.0,770.63465685,913.13323805
195300,EU,Europe,MKD,North Macedonia,2007,All,Age_all,[All],19594.0,100.0,792.14540955,958.81743566
195363,EU,Europe,MKD,North Macedonia,2008,All,Age_all,[All],18982.0,100.0,747.6188874,927.35446515
195438,EU,Europe,MKD,North Macedonia,2009,All,Age_all,[All],19060.0,100.0,736.52607012,929.45187209
195489,EU,Europe,MKD,North Macedonia,2010,All,Age_all,[All],19113.0,100.0,715.31136668,930.07118234
195555,EU,Europe,MKD,North Macedonia,2011,All,Age_all,[All],19465.0,100.0,711.91835192,945.57353541
195614,EU,Europe,MKD,North Macedonia,2012,All,Age_all,[All],20134.0,100.0,726.84875892,976.88355998
195678,EU,Europe,MKD,North Macedonia,2013,All,Age_all,[All],19208.0,100.0,681.00721926,930.60572704
195741,EU,Europe,MKD,North Macedonia,2015,All,Age_all,[All],20461.0,100.0,691.55461042,988.34619988
195823,EU,Europe,MKD,North Macedonia,2016,All,Age_all,[All],20421.0,100.0,677.72599955,985.33647931
195867,EU,Europe,MKD,North Macedonia,2017,All,Age_all,[All],20318.0,100.0,655.77697674,979.41578268
195942,EU,Europe,MKD,North Macedonia,2018,All,Age_all,[All],19727.0,100.0,620.69330536,950.14153145
195993,EU,Europe,MKD,North Macedonia,2019,All,Age_all,[All],20446.0,100.0,627.27381016,984.54562877
196037,EU,Europe,MKD,North Macedonia,2020,All,Age_all,[All],25755.0,100.0,773.37368049,1242.6834629
196119,EU,Europe,NOR,Norway,1951,All,Age_all,[All],27736.0,100.0,755.24600663,841.60699114
196182,EU,Europe,NOR,Norway,1952,All,Age_all,[All],28417.0,100.0,756.66887046,854.18420103
196251,EU,Europe,NOR,Norway,1953,All,Age_all,[All],28412.0,100.0,740.99396887,845.77144048
196308,EU,Europe,NOR,Norway,1954,All,Age_all,[All],29158.0,100.0,744.88934365,859.61084906
196374,EU,Europe,NOR,Norway,1955,All,Age_all,[All],29099.0,100.0,730.47119214,848.63950538
196434,EU,Europe,NOR,Norway,1956,All,Age_all,[All],29981.0,100.0,735.99714946,866.07736083
196500,EU,Europe,NOR,Norway,1957,All,Age_all,[All],30560.0,100.0,736.55326131,874.66727725
196560,EU,Europe,NOR,Norway,1958,All,Age_all,[All],31645.0,100.0,747.56911455,897.62863789
196623,EU,Europe,NOR,Norway,1959,All,Age_all,[All],31761.0,100.0,736.81028138,893.29208269
196686,EU,Europe,NOR,Norway,1960,All,Age_all,[All],32543.0,100.0,739.71889999,907.70389379
196752,EU,Europe,NOR,Norway,1961,All,Age_all,[All],33313.0,100.0,735.99138423,922.8489113
196812,EU,Europe,NOR,Norway,1962,All,Age_all,[All],34318.0,100.0,744.54021237,943.08719668
196875,EU,Europe,NOR,Norway,1963,All,Age_all,[All],36850.0,100.0,782.70492025,1005.0456839
196938,EU,Europe,NOR,Norway,1964,All,Age_all,[All],35171.0,100.0,736.11182113,952.03421487
197004,EU,Europe,NOR,Norway,1965,All,Age_all,[All],35317.0,100.0,726.61839897,948.56574989
197064,EU,Europe,NOR,Norway,1966,All,Age_all,[All],36010.0,100.0,724.04690337,959.57577211
197127,EU,Europe,NOR,Norway,1967,All,Age_all,[All],36216.0,100.0,714.50715041,957.03186935
197190,EU,Europe,NOR,Norway,1968,All,Age_all,[All],37668.0,100.0,720.57285233,986.33150039
197253,EU,Europe,NOR,Norway,1969,All,Age_all,[All],38994.0,100.0,733.06057935,1012.5681641
197316,EU,Europe,NOR,Norway,1970,All,Age_all,[All],38723.0,100.0,716.11538122,998.68468561
197382,EU,Europe,NOR,Norway,1971,All,Age_all,[All],38981.0,100.0,710.98301687,998.74455547
197444,EU,Europe,NOR,Norway,1972,All,Age_all,[All],39375.0,100.0,704.00272478,1001.1441648
197505,EU,Europe,NOR,Norway,1973,All,Age_all,[All],39958.0,100.0,695.91463447,1005.7387365
197568,EU,Europe,NOR,Norway,1974,All,Age_all,[All],39464.0,100.0,681.13104258,990.2391288
197631,EU,Europe,NOR,Norway,1975,All,Age_all,[All],40061.0,100.0,677.88966671,999.7005465
197697,EU,Europe,NOR,Norway,1976,All,Age_all,[All],40216.0,100.0,667.42530585,998.85748348
197757,EU,Europe,NOR,Norway,1977,All,Age_all,[All],39824.0,100.0,647.73551965,984.96240602
197820,EU,Europe,NOR,Norway,1978,All,Age_all,[All],40682.0,100.0,646.60157441,1002.3653477
197883,EU,Europe,NOR,Norway,1979,All,Age_all,[All],41632.0,100.0,648.79539622,1022.2713321
197946,EU,Europe,NOR,Norway,1980,All,Age_all,[All],41340.0,100.0,632.38626017,1011.8464852
198011,EU,Europe,NOR,Norway,1981,All,Age_all,[All],41893.0,100.0,626.93936099,1021.8303332
198072,EU,Europe,NOR,Norway,1982,All,Age_all,[All],41454.0,100.0,611.9491528,1007.4365704
198138,EU,Europe,NOR,Norway,1983,All,Age_all,[All],42224.0,100.0,610.76092851,1022.7691115
198198,EU,Europe,NOR,Norway,1984,All,Age_all,[All],42581.0,100.0,603.69821181,1028.501727
198264,EU,Europe,NOR,Norway,1985,All,Age_all,[All],44372.0,100.0,619.77931157,1068.5611078
198327,EU,Europe,NOR,Norway,1986,All,Age_all,[All],43666.0,100.0,603.7320285,1048.000768
198387,EU,Europe,NOR,Norway,1987,All,Age_all,[All],44989.0,100.0,609.9403836,1074.5181399
198450,EU,Europe,NOR,Norway,1988,All,Age_all,[All],45404.0,100.0,605.87156156,1078.6079107
198513,EU,Europe,NOR,Norway,1989,All,Age_all,[All],45241.0,100.0,594.08603671,1070.3115759
198579,EU,Europe,NOR,Norway,1990,All,Age_all,[All],46041.0,100.0,594.01317765,1085.514217
198642,EU,Europe,NOR,Norway,1991,All,Age_all,[All],44822.0,100.0,570.4360173,1051.7152377
198702,EU,Europe,NOR,Norway,1992,All,Age_all,[All],44736.0,100.0,562.30356413,1043.6730123
198768,EU,Europe,NOR,Norway,1993,All,Age_all,[All],46623.0,100.0,572.45350112,1081.2384045
198831,EU,Europe,NOR,Norway,1994,All,Age_all,[All],44076.0,100.0,539.7108463,1016.3722732
198891,EU,Europe,NOR,Norway,1995,All,Age_all,[All],45182.0,100.0,542.8402366,1036.4745825
198957,EU,Europe,NOR,Norway,1996,All,Age_all,[All],43919.0,100.0,520.96483539,1002.4193732
199017,EU,Europe,NOR,Norway,1997,All,Age_all,[All],44646.0,100.0,521.63954074,1013.5070713
199080,EU,Europe,NOR,Norway,1998,All,Age_all,[All],44270.0,100.0,513.03523174,999.0070858
199143,EU,Europe,NOR,Norway,1999,All,Age_all,[All],45114.0,100.0,514.38181948,1011.0907561
199206,EU,Europe,NOR,Norway,2000,All,Age_all,[All],44018.0,100.0,498.73784121,984.74801654
199271,EU,Europe,NOR,Norway,2001,All,Age_all,[All],43977.0,100.0,490.24921356,974.28923875
199332,EU,Europe,NOR,Norway,2002,All,Age_all,[All],44401.0,100.0,487.81105367,978.39212368
199395,EU,Europe,NOR,Norway,2003,All,Age_all,[All],42550.0,100.0,462.86629654,932.12161175
199461,EU,Europe,NOR,Norway,2004,All,Age_all,[All],41257.0,100.0,444.36394967,898.47065951
199521,EU,Europe,NOR,Norway,2005,All,Age_all,[All],41152.0,100.0,433.37987542,890.10130007
199584,EU,Europe,NOR,Norway,2006,All,Age_all,[All],41242.0,100.0,424.91568514,884.8929029
199638,EU,Europe,NOR,Norway,2007,All,Age_all,[All],41963.0,100.0,423.85120402,891.09442823
199701,EU,Europe,NOR,Norway,2008,All,Age_all,[All],41716.0,100.0,416.82212212,874.87720764
199771,EU,Europe,NOR,Norway,2009,All,Age_all,[All],41342.0,100.0,407.60431624,856.16794742
199836,EU,Europe,NOR,Norway,2010,All,Age_all,[All],41442.0,100.0,402.23692316,847.61414474
199899,EU,Europe,NOR,Norway,2011,All,Age_all,[All],41304.0,100.0,394.79374667,833.90402109
199960,EU,Europe,NOR,Norway,2012,All,Age_all,[All],41913.0,100.0,390.73059534,835.15780633
200027,EU,Europe,NOR,Norway,2013,All,Age_all,[All],41178.0,100.0,381.22594007,810.56414402
200091,EU,Europe,NOR,Norway,2014,All,Age_all,[All],40344.0,100.0,366.91643981,785.29552428
200151,EU,Europe,NOR,Norway,2015,All,Age_all,[All],40686.0,100.0,361.00644998,783.94664708
200214,EU,Europe,NOR,Norway,2016,All,Age_all,[All],40609.0,100.0,355.73964438,775.5505905
200284,CSA,Central and South America,PAN,Panama,1955,All,Age_all,[All],8042.0,100.0,1003.042487,829.07216495
200320,CSA,Central and South America,PAN,Panama,1956,All,Age_all,[All],8352.0,100.0,1003.6287467,835.2
200403,CSA,Central and South America,PAN,Panama,1957,All,Age_all,[All],8579.0,100.0,1009.3460399,840.2546523
200506,CSA,Central and South America,PAN,Panama,1958,All,Age_all,[All],8234.0,100.0,934.98254167,787.94258373
200530,CSA,Central and South America,PAN,Panama,1959,All,Age_all,[All],8789.0,100.0,970.48952105,819.10531221
200593,CSA,Central and South America,PAN,Panama,1960,All,Age_all,[All],8387.0,100.0,926.13040841,759.69202899
200655,CSA,Central and South America,PAN,Panama,1961,All,Age_all,[All],8435.0,100.0,931.65327598,741.86455585
200719,CSA,Central and South America,PAN,Panama,1962,All,Age_all,[All],7871.0,100.0,865.63183745,669.87234043
200801,CSA,Central and South America,PAN,Panama,1963,All,Age_all,[All],8921.0,100.0,923.75122788,733.03204601
200844,CSA,Central and South America,PAN,Panama,1964,All,Age_all,[All],8454.0,100.0,892.52209377,671.4853058
200908,CSA,Central and South America,PAN,Panama,1965,All,Age_all,[All],8687.0,100.0,913.86850999,674.45652174
200970,CSA,Central and South America,PAN,Panama,1966,All,Age_all,[All],9184.0,100.0,889.15131153,692.08741522
201076,CSA,Central and South America,PAN,Panama,1968,All,Age_all,[All],9568.0,100.0,900.0212696,680.02842928
201094,CSA,Central and South America,PAN,Panama,1967,All,Age_all,[All],8938.0,100.0,837.34046274,654.31918009
201159,CSA,Central and South America,PAN,Panama,1969,All,Age_all,[All],9791.0,100.0,881.22785574,675.84731138
201241,CSA,Central and South America,PAN,Panama,1970,All,Age_all,[All],10225.0,100.0,912.56869409,679.8537234
201285,CSA,Central and South America,PAN,Panama,1971,All,Age_all,[All],9857.0,100.0,867.65384273,637.99352751
201348,CSA,Central and South America,PAN,Panama,1972,All,Age_all,[All],9097.0,100.0,784.1513505,570.34482759
201414,CSA,Central and South America,PAN,Panama,1973,All,Age_all,[All],9173.0,100.0,780.31414258,560.69682152
201477,CSA,Central and South America,PAN,Panama,1974,All,Age_all,[All],9015.0,100.0,779.92797089,528.73900293
201539,CSA,Central and South America,PAN,Panama,1975,All,Age_all,[All],8693.0,100.0,737.1889594,498.45183486
201605,CSA,Central and South America,PAN,Panama,1976,All,Age_all,[All],8578.0,100.0,706.78364426,479.48574623
201663,CSA,Central and South America,PAN,Panama,1977,All,Age_all,[All],8036.0,100.0,669.92991631,439.60612691
201726,CSA,Central and South America,PAN,Panama,1978,All,Age_all,[All],7555.0,100.0,627.15826566,402.93333333
201792,CSA,Central and South America,PAN,Panama,1979,All,Age_all,[All],8221.0,100.0,676.76168653,429.07098121
201852,CSA,Central and South America,PAN,Panama,1980,All,Age_all,[All],7959.0,100.0,635.35986458,406.07142857
201915,CSA,Central and South America,PAN,Panama,1981,All,Age_all,[All],7976.0,100.0,626.94664886,398.8
201981,CSA,Central and South America,PAN,Panama,1982,All,Age_all,[All],8142.0,100.0,585.82054652,398.33659491
202097,CSA,Central and South America,PAN,Panama,1983,All,Age_all,[All],8499.0,100.0,610.9111174,406.84538056
202104,CSA,Central and South America,PAN,Panama,1984,All,Age_all,[All],8250.0,100.0,643.92100199,386.59793814
202162,CSA,Central and South America,PAN,Panama,1985,All,Age_all,[All],8991.0,100.0,627.99081465,412.26099317
202238,CSA,Central and South America,PAN,Panama,1986,All,Age_all,[All],8942.0,100.0,617.51365221,401.52671756
202293,CSA,Central and South America,PAN,Panama,1987,All,Age_all,[All],9105.0,100.0,615.97306159,400.39577836
202406,CSA,Central and South America,PAN,Panama,1989,All,Age_all,[All],9557.0,100.0,569.70596486,395.01104808
202413,CSA,Central and South America,PAN,Panama,1988,All,Age_all,[All],9382.0,100.0,578.43081051,396.10715581
202484,CSA,Central and South America,PAN,Panama,1996,All,Age_all,[All],11197.0,100.0,534.83188267,400.42327497
202545,CSA,Central and South America,PAN,Panama,1997,All,Age_all,[All],12219.0,100.0,558.2873994,428.14900104
202608,CSA,Central and South America,PAN,Panama,1998,All,Age_all,[All],11862.0,100.0,526.15630771,407.30470182
202712,CSA,Central and South America,PAN,Panama,1999,All,Age_all,[All],11972.0,100.0,514.50976511,402.9353836
202734,CSA,Central and South America,PAN,Panama,2000,All,Age_all,[All],11867.0,100.0,491.29767536,391.60777315
202859,CSA,Central and South America,PAN,Panama,2001,All,Age_all,[All],12442.0,100.0,499.45559818,402.69959555
